"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"  viper.silicon.state.terms.IsReadPermVar.<init> (viper.silicon.state.terms.Var, viper.silicon.state.terms.Term)","37’392 B (0.3%)","779 (0.3%)","779 (0.2%)","339.6","52"
"   viper.silicon.state.terms.IsReadPermVar$.apply (viper.silicon.state.terms.Var, viper.silicon.state.terms.Term)","37’392 B (0.3%)","779 (0.3%)","779 (0.2%)","339.6","52"
"    viper.silicon.decider.DefaultDeciderProvider$decider$.freshARP (String, viper.silicon.state.terms.Term)","37’392 B (0.3%)","779 (0.3%)","779 (0.2%)","339.6","52"
"     viper.silicon.rules.evaluator$.eval2 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","37’392 B (0.3%)","779 (0.3%)","779 (0.2%)","339.6","52"
"      viper.silicon.rules.evaluator$.eval3 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","37’392 B (0.3%)","779 (0.3%)","779 (0.2%)","339.6","52"
"       viper.silicon.rules.evaluator$.eval (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","37’392 B (0.3%)","779 (0.3%)","779 (0.2%)","339.6","52"
"        viper.silicon.rules.consumer$.consumeTlc (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function4)","18’672 B (0.2%)","389 (0.2%)","389 (0.1%)","342.6","30"
"         viper.silicon.rules.consumer$.$anonfun$wrappedConsumeTlc$1 (viper.silicon.state.State, viper.silver.ast.Exp, viper.silicon.verifier.Verifier, viper.silver.verifier.PartialVerificationError, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function4)","18’672 B (0.2%)","389 (0.2%)","389 (0.1%)","342.6","30"
"        viper.silicon.rules.producer$.$anonfun$produceTlc$12 (viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, scala.Function2, viper.silver.ast.Field, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","13’680 B (0.1%)","285 (0.1%)","285 (0.1%)","342.8","33"
"         viper.silicon.rules.producer$$$Lambda$2151.851566441.apply (Object, Object, Object)","13’680 B (0.1%)","285 (0.1%)","285 (0.1%)","342.8","33"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","13’680 B (0.1%)","285 (0.1%)","285 (0.1%)","342.8","33"
"        viper.silicon.rules.producer$.$anonfun$produceTlc$17 (viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, scala.Function2, viper.silver.ast.Predicate, scala.Function2, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","3’216 B (0%)","67 (0%)","67 (0%)","346.6","16"
"         viper.silicon.rules.producer$$$Lambda$2263.156976239.apply (Object, Object, Object)","3’216 B (0%)","67 (0%)","67 (0%)","346.6","16"
"          viper.silicon.rules.evaluator$.evals2 (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","3’216 B (0%)","67 (0%)","67 (0%)","346.6","16"
"        viper.silicon.rules.evaluator$.evals2 (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","1’344 B (0%)","28 (0%)","28 (0%)","244.6","16"
"         viper.silicon.rules.evaluator$.$anonfun$evals2$1 (scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","960 B (0%)","20 (0%)","20 (0%)","250.0","13"
"          viper.silicon.rules.evaluator$$$Lambda$1518.2091532979.apply (Object, Object, Object)","960 B (0%)","20 (0%)","20 (0%)","250.0","13"
"         viper.silicon.rules.evaluator$.evals (viper.silicon.state.State, scala.collection.immutable.Seq, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","384 B (0%)","8 (0%)","8 (0%)","231.0","7"
"          viper.silicon.rules.evaluator$.$anonfun$evalQuantified$5 (scala.collection.immutable.Seq, viper.silver.verifier.PartialVerificationError, scala.Option, int, viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, String, viper.silicon.state.State, scala.Function1, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","384 B (0%)","8 (0%)","8 (0%)","231.0","7"
"viper.silicon.state.terms.Plus","37’128 B (0.3%)","663 (0.3%)","663 (0.2%)","276.8","145"
" java.lang.Object.<init> ()","37’128 B (0.3%)","663 (0.3%)","663 (0.2%)","276.8","145"
"  viper.silicon.state.terms.ArithmeticTerm.<init> ()","37’128 B (0.3%)","663 (0.3%)","663 (0.2%)","276.8","145"
"   viper.silicon.state.terms.Plus.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","37’128 B (0.3%)","663 (0.3%)","663 (0.2%)","276.8","145"
"    viper.silicon.state.terms.Plus$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","37’128 B (0.3%)","663 (0.3%)","663 (0.2%)","276.8","145"
"     viper.silicon.state.terms.Plus$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","37’128 B (0.3%)","663 (0.3%)","663 (0.2%)","276.8","145"
"      viper.silicon.state.terms.Plus$.apply (Object, Object)","27’440 B (0.2%)","490 (0.2%)","490 (0.1%)","266.1","129"
"       viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","27’440 B (0.2%)","490 (0.2%)","490 (0.1%)","266.1","129"
"        viper.silicon.rules.evaluator$$$Lambda$1479.1959406787.apply (Object, Object, Object)","27’440 B (0.2%)","490 (0.2%)","490 (0.1%)","266.1","129"
"         viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","27’440 B (0.2%)","490 (0.2%)","490 (0.1%)","266.1","129"
"          viper.silicon.rules.evaluator$$$Lambda$1475.1605633616.apply (Object, Object, Object)","27’440 B (0.2%)","490 (0.2%)","490 (0.1%)","266.1","129"
"      viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","5’040 B (0%)","90 (0%)","90 (0%)","429.0","25"
"       viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","5’040 B (0%)","90 (0%)","90 (0%)","429.0","25"
"        viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","4’480 B (0%)","80 (0%)","80 (0%)","443.2","16"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","4’480 B (0%)","80 (0%)","80 (0%)","443.2","16"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","4’480 B (0%)","80 (0%)","80 (0%)","443.2","16"
"        viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","560 B (0%)","10 (0%)","10 (0%)","314.6","9"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","560 B (0%)","10 (0%)","10 (0%)","314.6","9"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","560 B (0%)","10 (0%)","10 (0%)","314.6","9"
"      viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","4’648 B (0%)","83 (0%)","83 (0%)","174.9","19"
"       viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","4’648 B (0%)","83 (0%)","83 (0%)","174.9","19"
"        viper.silicon.state.utils.package$.go$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","4’648 B (0%)","83 (0%)","83 (0%)","174.9","19"
"         viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","4’648 B (0%)","83 (0%)","83 (0%)","174.9","19"
"          viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","4’648 B (0%)","83 (0%)","83 (0%)","174.9","19"
"viper.silicon.state.terms.MacroDecl","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
" java.lang.Object.<init> ()","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"  viper.silicon.state.terms.MacroDecl.<init> (viper.silicon.state.Identifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term)","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"   viper.silicon.state.terms.MacroDecl$.apply (viper.silicon.state.Identifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term)","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"    viper.silicon.decider.DefaultDeciderProvider$decider$.freshMacro (String, scala.collection.immutable.Seq, viper.silicon.state.terms.Term)","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"     viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$removePermissions$3 (viper.silicon.state.terms.Term, scala.runtime.ObjectRef, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, viper.silicon.state.QuantifiedBasicChunk)","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"      viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2090.1691309026.apply (Object)","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"       scala.collection.immutable.List.map (scala.Function1)","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"        scala.collection.immutable.List.map (scala.Function1)","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"         viper.silicon.rules.quantifiedChunkSupporter$.removePermissions (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, viper.silicon.state.terms.Term, scala.Function1, viper.silicon.verifier.Verifier)","36’576 B (0.3%)","1’524 (0.6%)","1’524 (0.4%)","242.7","124"
"          viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, boolean)","25’368 B (0.2%)","1’057 (0.4%)","1’057 (0.3%)","198.4","104"
"          viper.silicon.rules.quantifiedChunkSupporter$.consumeSingleLocation (viper.silicon.state.State, viper.silicon.state.Heap, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silver.ast.ResourceAccess, viper.silicon.state.terms.Term, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function4)","6’888 B (0.1%)","287 (0.1%)","287 (0.1%)","304.3","31"
"          viper.silicon.rules.executor$.$anonfun$exec2$5 (viper.silver.ast.Field, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccess, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","4’320 B (0%)","180 (0.1%)","180 (0%)","405.0","32"
"viper.silicon.state.terms.Or","29’400 B (0.3%)","735 (0.3%)","735 (0.2%)","327.1","92"
" java.lang.Object.<init> ()","29’400 B (0.3%)","735 (0.3%)","735 (0.2%)","327.1","92"
"  viper.silicon.state.terms.Or.<init> (scala.collection.immutable.Seq)","29’400 B (0.3%)","735 (0.3%)","735 (0.2%)","327.1","92"
"   viper.silicon.state.terms.Or$._apply (scala.collection.immutable.Seq)","29’400 B (0.3%)","735 (0.3%)","735 (0.2%)","327.1","92"
"    viper.silicon.state.terms.Or$.apply (scala.collection.immutable.Seq)","29’400 B (0.3%)","735 (0.3%)","735 (0.2%)","327.1","92"
"     viper.silicon.state.terms.Or$.apply (scala.collection.immutable.Seq, scala.DummyImplicit)","24’480 B (0.2%)","612 (0.2%)","612 (0.1%)","345.1","77"
"      viper.silicon.state.terms.perms$.IsNonNegative (viper.silicon.state.terms.Term)","19’760 B (0.2%)","494 (0.2%)","494 (0.1%)","338.0","51"
"       viper.silicon.rules.consumer$.$anonfun$consumeTlc$33 (viper.silicon.state.terms.Term, viper.silver.ast.LocationAccess, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silicon.state.Heap, viper.silicon.state.State, scala.Function4, viper.silver.ast.Exp, viper.silicon.state.State, String, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier)","18’800 B (0.2%)","470 (0.2%)","470 (0.1%)","339.6","40"
"        viper.silicon.rules.consumer$$$Lambda$2194.1825422921.apply (Object, Object, Object, Object)","18’800 B (0.2%)","470 (0.2%)","470 (0.1%)","339.6","40"
"         viper.silicon.rules.evaluator$.$anonfun$evalLocationAccess$1 (scala.Function4, viper.silver.ast.Field, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","14’240 B (0.1%)","356 (0.1%)","356 (0.1%)","337.9","39"
"         viper.silicon.rules.evaluator$.$anonfun$evalLocationAccess$3 (scala.Function4, String, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","4’560 B (0%)","114 (0%)","114 (0%)","345.0","16"
"       viper.silicon.rules.quantifiedChunkSupporter$.consume (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function0, scala.Function0, viper.silicon.verifier.Verifier, scala.Function4)","560 B (0%)","14 (0%)","14 (0%)","274.4","12"
"        viper.silicon.rules.consumer$.$anonfun$consumeTlc$11 (viper.silicon.state.Heap, viper.silver.ast.Field, viper.silicon.state.BasicChunkIdentifier, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccessPredicate, scala.Function4, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","560 B (0%)","14 (0%)","14 (0%)","274.4","12"
"         viper.silicon.rules.consumer$$$Lambda$2100.22086300.apply (Object, Object, Object, Object, Object, Object, Object)","560 B (0%)","14 (0%)","14 (0%)","274.4","12"
"          viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","560 B (0%)","14 (0%)","14 (0%)","274.4","12"
"      viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","2’840 B (0%)","71 (0%)","71 (0%)","389.0","26"
"       viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","2’840 B (0%)","71 (0%)","71 (0%)","389.0","26"
"        viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","2’040 B (0%)","51 (0%)","51 (0%)","427.7","13"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","2’040 B (0%)","51 (0%)","51 (0%)","427.7","13"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","2’040 B (0%)","51 (0%)","51 (0%)","427.7","13"
"        viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","800 B (0%)","20 (0%)","20 (0%)","290.4","13"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","800 B (0%)","20 (0%)","20 (0%)","290.4","13"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","800 B (0%)","20 (0%)","20 (0%)","290.4","13"
"      <Unknown>","1’640 B (0%)","41 (0%)","41 (0%)","355.0","17"
"      viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","240 B (0%)","6 (0%)","6 (0%)","337.2","5"
"       viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","240 B (0%)","6 (0%)","6 (0%)","337.2","5"
